url	cleaned_url	depth
/w/index.php?title=Special:CategoryTree&target=Commons_category_link_is_on_Wikidata&mode=20&hideprefix=20&showcount=1		0
/w/index.php?title=Special:CategoryTree&target=Main_topic_classifications&mode=20&hideprefix=20&showcount=1		0
/wiki/Category:Philosophy	Category:Philosophy	0
/wiki/Category:Philosophy_by_region	Category:Philosophy by region	0
/wiki/Category:Philosophy_by_topic	Category:Philosophy by topic	0
/wiki/Category:Philosophers	Category:Philosophers	0
/wiki/Category:Philosophy-related_lists	Category:Philosophy-related lists	0
/wiki/Category:Branches_of_philosophy	Category:Branches of philosophy	0
/wiki/Category:History_of_philosophy	Category:History of philosophy	0
/wiki/Category:Philosophical_paradoxes	Category:Philosophical paradoxes	0
/wiki/Category:Philosophical_problems	Category:Philosophical problems	0
/wiki/Category:Religious_philosophy	Category:Religious philosophy	0
/wiki/Category:Philosophy_and_society	Category:Philosophy and society	0
/wiki/Category:Philosophical_theories	Category:Philosophical theories	0
/wiki/Category:Wikipedia_books_on_philosophy	Category:Wikipedia books on philosophy	0
/wiki/Category:Women_and_philosophy	Category:Women and philosophy	0
/wiki/Category:Works_about_philosophy	Category:Works about philosophy	0
/wiki/Category:Philosophy_writers	Category:Philosophy writers	0
/wiki/Category:Philosophy_stubs	Category:Philosophy stubs	0
/wiki/Philosophy	Philosophy	0
/wiki/Axiology	Axiology	0
/wiki/Bertrand_Russell_Society	Bertrand Russell Society	0
/wiki/Concept	Concept	0
/wiki/Critical_thinking	Critical thinking	0
/wiki/Dualism_(cybernetics)	Dualism (cybernetics)	0
/wiki/Fides_quaerens_intellectum	Fides quaerens intellectum	0
/wiki/Novasophy	Novasophy	0
/wiki/Paradox	Paradox	0
/wiki/Philosophical_ethology	Philosophical ethology	0
/wiki/Philosophy_of_death	Philosophy of death	0
/wiki/Polanyi’s_paradox	Polanyi’s paradox	0
/wiki/Preference	Preference	0
/wiki/Process_philosophy	Process philosophy	0
/wiki/Projet_de_communauté_philosophe	Projet de communauté philosophe	0
/wiki/Pseudophilosophy	Pseudophilosophy	0
/wiki/Rebecca_Roache	Rebecca Roache	0
/wiki/The_Sleep_of_Reason_Produces_Monsters	The Sleep of Reason Produces Monsters	0
/wiki/Virtue	Virtue	0
/wiki/User:Walmei/sandbox	User:Walmei/sandbox	0
/wiki/Category:Philosophers_by_nationality	Category:Philosophers by nationality	1
/wiki/Category:African_philosophy	Category:African philosophy	1
/wiki/Category:American_philosophy	Category:American philosophy	1
/wiki/Category:Armenian_philosophy	Category:Armenian philosophy	1
/wiki/Category:Asian_philosophy_by_region	Category:Asian philosophy by region	1
/wiki/Category:Australian_philosophy	Category:Australian philosophy	1
