title	predicted	actual	threshold_pred
Universality probability	0.08899461862319435	1.0	False
Reachability problem	0.14599292724083004	1.0	False
New literacies	0.02825125331493957	1.0	False
.sch (file extension)	0.11229045459120159	1.0	False
Lebedev Institute of Precision Mechanics and Computer Engineering	0.12684002035524589	1.0	False
Parallel Processing Letters	0.08386817545329638	1.0	False
Alexandra Elbakyan	0.17855414121202687	1.0	False
Australian Partnership for Advanced Computing	0.1521174908075302	1.0	False
Small-bias sample space	0.05719240945822251	1.0	False
Semigroup action	0.03816284922010159	1.0	False
Brown University Interactive Language	0.1760667361135553	1.0	False
Software prototyping	0.07355196323865461	1.0	False
Chung Kwei (algorithm)	0.03282601924207093	1.0	False
Mahaney's theorem	0.06485013282558189	1.0	False
Beam stack search	0.15740113201735012	1.0	False
Category:Operating system criticisms	0.019115008703822847	1.0	False
Score bug	0.019528106273454564	1.0	False
Category:ASP.NET	0.03249221470538902	1.0	False
Computational particle physics	0.05246715887728433	1.0	False
Category:Mathematics of computing	0.012105654467217812	1.0	False
E2open	0.012702997852262875	1.0	False
HEC-1	0.10961601472486585	1.0	False
Journal of Interconnection Networks	0.0784603606670525	1.0	False
Category:Hacking in the 1980s	0.03983705158763136	1.0	False
Category:Video game development	0.006750011418018173	1.0	False
ACM International Conference on Design of Communication	0.1503939701232998	1.0	False
Scrolling	0.17029821915032348	1.0	False
Irish Universities Association	0.13426935009085272	1.0	False
Four Horsemen of the Infocalypse	0.02026144605907642	1.0	False
Molly Holzschlag	0.07955937591491319	1.0	False
National Coding Week	0.1494759919763678	1.0	False
DIT School of Electrical & Electronic Engineering	0.004980035094075379	1.0	False
Computer Arts Society	0.16387279141153085	1.0	False
Category:Political software	0.07685016555987308	1.0	False
List of Six Sigma software packages	0.16314793774049338	1.0	False
Learning relationship management	0.0673998461194632	1.0	False
Signal averaging	0.0633258205228406	1.0	False
SEMAT	0.052997128958635446	1.0	False
Artificial chemistry	0.001033376833308164	1.0	False
UAV Outback Challenge	0.06256219661576386	1.0	False
Category:MSX	0.029005317669143257	1.0	False
Yoshua Bengio	0.11869571726410677	1.0	False
Constructible function	0.17476507420159837	1.0	False
Conference on Knowledge Discovery and Data Mining	0.15138699164490876	1.0	False
Category:Graph drawing	0.006672410397198808	1.0	False
Category:Vaporware	0.05387740229754022	1.0	False
Kinemation	0.03802119163996497	1.0	False
Reproducing kernel particle method	0.14582579474884347	1.0	False
Cultural analytics	0.09899161262677206	1.0	False
Category:Video game controversies	0.16353081578136341	1.0	False
2D Z-transform	0.0702333742317106	1.0	False
Category:Software industry in India	0.07723472853109808	1.0	False
Computational immunology	0.04070344396604912	1.0	False
Banded waveguide synthesis	0.013213101755461828	1.0	False
John C. Butcher	0.16481569532073256	1.0	False
Anti-circumvention	0.014207042114099996	1.0	False
Epsilon transition	0.13267581188455907	1.0	False
Oracle Unified Method	0.10217706313523608	1.0	False
Category:Computer architects	0.17179963961676525	1.0	False
Autapse	0.1625896846575297	1.0	False
Feature complete	0.08665178079676839	1.0	False
Computer booking system	0.04973816992286432	1.0	False
Richards controller	0.10933333388257747	1.0	False
Line fitting	0.03302306735461426	1.0	False
File:BCIAwardWinner2014.jpg	0.037821381371111296	1.0	False
Gašper Tkačik	0.006482295450806733	1.0	False
Category:The Benjamin Franklin Medal in Computer and Cognitive Science laureates	0.10590213642827151	1.0	False
Software architectural style	0.15739508690748105	1.0	False
Černy conjecture	0.0661434981801686	1.0	False
Kate Craig-Wood	0.1521294797295094	1.0	False
Horizons: Software Starter Pack	0.08679299344573634	1.0	False
Kuchu Collective	0.13249888186444855	1.0	False
Category:Dpkg	0.037821381371111296	1.0	False
Reflection lines	0.059273585725490255	1.0	False
Enterprise legal management	0.11093125581074617	1.0	False
Category:TI-83&4 series Zilog Z80 software	0.16718554816999343	1.0	False
Plane wave expansion method	0.06625475182882896	1.0	False
Computational sustainability	0.019504833907566004	1.0	False
Time-domain harmonic scaling	0.0657593970295026	1.0	False
Category:Solaris software	0.15822750873374788	1.0	False
File:Opencast-software-logo.svg	0.037821381371111296	1.0	False
Tony Almeida	0.108853960856821	1.0	False
Render layers	0.08318665144179535	1.0	False
Hennessy–Milner logic	0.11987536924999816	1.0	False
Category:Internet properties by year of establishment	0.01590068106871461	1.0	False
Dynamic epistemic logic	0.015758440540364096	1.0	False
Fritz John conditions	0.14343925787817274	1.0	False
Merge window	0.16180330869943163	1.0	False
File:Sick Sad Life.jpg	0.11051690099987048	1.0	False
Category:Virtual babies	0.05441044232113437	1.0	False
Category:Virtual pets	0.026885915604702666	1.0	False
Generalized Environmental Modeling System for Surfacewaters	0.004396073491410339	1.0	False
Tardiness (scheduling)	0.050163356311574106	1.0	False
Category:Screenshots of Netscape software	0.0911258173733576	1.0	False
Randy Pausch	0.13433063450694493	1.0	False
Advanced process control	0.016501868210153973	1.0	False
Neil J. Gunther	0.09388688277800229	1.0	False
History of Gandalf Technologies	0.03522498915893967	1.0	False
International Journal of Computational Geometry and Applications	0.14632724203453815	1.0	False
Garmin BaseCamp	0.10365216860375635	1.0	False
Contract Net Protocol	0.04741085418144221	1.0	False
Arithmetic IF	0.09799792032930094	1.0	False
Sri Lanka Software Testing Board	0.09127305811073651	1.0	False
Aurora (novel)	0.01867801926399593	1.0	False
Theoi Project	0.0012216503551134236	1.0	False
Stefan Burr	0.08334678566177943	1.0	False
Book:Computer Networking	0.032962625691393466	1.0	False
International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems	0.17090480230877456	1.0	False
Digital on-screen graphic	0.0924695830998494	1.0	False
Post open source	0.13989963852267037	1.0	False
Category:Portable software	0.07807021551727863	1.0	False
