title	predicted	actual	threshold_pred
American Megafauna	0.0036462401034333377	0.0	False
List of cities by population density	0.002794858734858476	0.0	False
Category:Aircraft operations	0.09771839985289967	0.0	False
Muriel Bristol	0.008187858486942808	0.0	False
Rationality	0.013230393573390347	0.0	False
Skepticism	0.0034329928950295433	0.0	False
TROPI	0.00473303706802433	0.0	False
Original intent	0.002534489800047462	0.0	False
Category:1978 in biology	0.0025910564105200325	0.0	False
Johns Hopkins Center for Health Security	0.07647560175118279	0.0	False
Center for Philosophy of Science	0.10361176105543007	0.0	False
Heterolysis (biology)	0.002766486166377119	0.0	False
Silvio Bedini	0.004869771142150593	0.0	False
Antarctic Impulse Transient Antenna	0.00783797389050466	0.0	False
Variational properties	0.010980818385037578	0.0	False
Open-question argument	0.009131424139351082	0.0	False
Public produce	0.0018027633087287585	0.0	False
Formosan clouded leopard	0.012415424115114329	0.0	False
Karl Spencer Lashley Award	0.12027584363657196	0.0	False
Howison Lectures in Philosophy	0.0027546448857092352	0.0	False
Category:Philosophy award winners	0.009988501630456989	0.0	False
Particulate pollution	0.00021144685732009318	0.0	False
Category:1968 in aviation	0.004113206151084263	0.0	False
Vitello	0.0006860020710567934	0.0	False
Vladimir Arnold	2.0596865724967307e-05	0.0	False
Novel world method	0.022216375501111274	0.0	False
Berlinische Monatsschrift	0.01366621475945128	0.0	False
Theology of religions	0.0008353255584037388	0.0	False
Category:Marine Life templates	0.0054272310770639536	0.0	False
H. H. Bloomer Award	0.006561315070868916	0.0	False
Category:Hatred	0.037751723356101496	0.0	False
Plant tolerance to herbivory	0.000243696242489765	0.0	False
Category:Reproduction in animals	0.032223711959185955	0.0	False
Richard Boyd	0.04192331094525628	0.0	False
Necrotaxis	0.00176813603377477	0.0	False
Category:Authoritarianism	0.037751723356101496	0.0	False
Lactivicin	0.005477332680732239	0.0	False
S2242	0.13882548589888286	0.0	False
Boarding pass	0.016894870001262264	0.0	False
Category:Determinists	0.06353801191559773	0.0	False
Ethnographic realism	0.01984376239591923	0.0	False
Claims to the first powered flight	0.006309767475310041	0.0	False
FAIRE-Seq	0.020120090052586567	0.0	False
A23187	0.0015815636833705054	0.0	False
Glossary of botanical terms	3.9982545061646084e-05	0.0	False
Category:Medicine in society	0.010916244355448945	0.0	False
Old Bold Pilots Association	0.0030355446890183825	0.0	False
Global resources dividend	0.01715510345861062	0.0	False
Incontinence (philosophy)	0.0008369696367037561	0.0	False
Conserved name	0.01230574758301749	0.0	False
Cytoplasmic determinant	0.013107480921043671	0.0	False
Sulfentrazone	0.0008428249253166015	0.0	False
Sulfide intrusion	2.1450865508714553e-05	0.0	False
Isidium	0.01920389604088936	0.0	False
Book:World War II flying aces	0.03792355447750376	0.0	False
Category:2009 in biotechnology	0.0030287280443961366	0.0	False
Template:Pyranoanthocyanidins	0.0021778678067947603	0.0	False
Jnana	0.0073474332630272	0.0	False
Bonapartism	0.00015066161061910957	0.0	False
Truth-bearer	0.018855720144702475	0.0	False
Variecolol	0.0005218079041408592	0.0	False
Aircraft registration	0.004038129378260678	0.0	False
Bite the bullet	0.0030423242824777906	0.0	False
Category:Microbiology literature	0.005099850775270601	0.0	False
Template:Pollination	0.037751723356101496	0.0	False
Category:Antimicrobials	0.037751723356101496	0.0	False
Tony Milligan	0.052871740379436635	0.0	False
Category:Wikipedia books on ecology	0.0014738064309188187	0.0	False
SKYbrary	0.0044793717838292335	0.0	False
Swaraj	0.004973253086491568	0.0	False
